SubmitTime RunTime JobID UserID PeerID TraceID Cluster.IAT Cluster.JRT Cluster.TRT
2443748 1308 674 U847 P5 gwa-t10 C2 C3 C3
2443748 2552 674 U847 P5 gwa-t10 C2 C3 C3
2443748 348 674 U847 P5 gwa-t10 C2 C3 C3
2443748 3392 674 U847 P5 gwa-t10 C2 C3 C3
2447456 36 675 U847 P5 gwa-t10 C2 C3 C3
2447524 105 676 U847 P5 gwa-t10 C2 C3 C3
2447524 916 676 U847 P5 gwa-t10 C2 C3 C3
2447524 3732 676 U847 P5 gwa-t10 C2 C3 C3
2503023 4991 677 U847 P5 gwa-t10 C2 C3 C3
2508065 75 678 U847 P5 gwa-t10 C2 C3 C3
2508065 572 678 U847 P5 gwa-t10 C2 C3 C3
2510935 235 679 U847 P5 gwa-t10 C2 C3 C3
2510935 1025 679 U847 P5 gwa-t10 C2 C3 C3
2510935 6898 679 U847 P5 gwa-t10 C2 C3 C3
2511465 818 680 U847 P5 gwa-t10 C2 C3 C3
2511580 232 681 U847 P5 gwa-t10 C2 C3 C3
2511742 570 682 U847 P5 gwa-t10 C2 C3 C3
2515298 1685 683 U847 P5 gwa-t10 C2 C3 C3
2515298 1175 683 U847 P5 gwa-t10 C2 C3 C3
2516333 1108 684 U847 P5 gwa-t10 C2 C3 C3
2516333 4850 684 U847 P5 gwa-t10 C2 C3 C3
2516395 7501 685 U847 P5 gwa-t10 C2 C3 C3
2517232 249 686 U847 P5 gwa-t10 C2 C3 C3
2519449 27 687 U847 P5 gwa-t10 C2 C3 C3
2519449 314 687 U847 P5 gwa-t10 C2 C3 C3
2519449 134 687 U847 P5 gwa-t10 C2 C3 C3
2519449 1225 687 U847 P5 gwa-t10 C2 C3 C3
2519449 657 687 U847 P5 gwa-t10 C2 C3 C3
2519776 7165 688 U847 P5 gwa-t10 C2 C3 C3
2520007 1088 689 U847 P5 gwa-t10 C2 C3 C3
2520540 4677 690 U847 P5 gwa-t10 C2 C3 C3
2520540 112 690 U847 P5 gwa-t10 C2 C3 C3
2520540 699 690 U847 P5 gwa-t10 C2 C3 C3
2520843 305 691 U847 P5 gwa-t10 C2 C3 C3
2521289 390 692 U847 P5 gwa-t10 C2 C3 C3
2522233 88 693 U847 P5 gwa-t10 C2 C3 C3
2522233 100 693 U847 P5 gwa-t10 C2 C3 C3
2523466 73 694 U847 P5 gwa-t10 C2 C3 C3
2523466 180 694 U847 P5 gwa-t10 C2 C3 C3
2523466 187 694 U847 P5 gwa-t10 C2 C3 C3
2528577 14 695 U847 P5 gwa-t10 C2 C3 C3
2528577 122 695 U847 P5 gwa-t10 C2 C3 C3
2528577 271 695 U847 P5 gwa-t10 C2 C3 C3
2528977 371 696 U847 P5 gwa-t10 C2 C3 C3
2528977 1069 696 U847 P5 gwa-t10 C2 C3 C3
2529457 2619 697 U847 P5 gwa-t10 C2 C3 C3
2529601 2639 698 U847 P5 gwa-t10 C2 C3 C3
2529601 1672 698 U847 P5 gwa-t10 C2 C3 C3
2530228 484 699 U847 P5 gwa-t10 C2 C3 C3
401 217 1 U848 P5 gwa-t10 C1 C3 C1
401 827 1 U848 P5 gwa-t10 C1 C3 C1
1460 1710 2 U848 P5 gwa-t10 C1 C3 C1
1460 18 2 U848 P5 gwa-t10 C1 C3 C1
1460 25 2 U848 P5 gwa-t10 C1 C3 C1
1460 8 2 U848 P5 gwa-t10 C1 C3 C1
1460 10 2 U848 P5 gwa-t10 C1 C3 C1
1460 89 2 U848 P5 gwa-t10 C1 C3 C1
1460 266 2 U848 P5 gwa-t10 C1 C3 C1
1460 690 2 U848 P5 gwa-t10 C1 C3 C1
1460 190 2 U848 P5 gwa-t10 C1 C3 C1
353555 17 3 U848 P5 gwa-t10 C1 C3 C1
353555 86 3 U848 P5 gwa-t10 C1 C3 C1
353555 39 3 U848 P5 gwa-t10 C1 C3 C1
353555 43 3 U848 P5 gwa-t10 C1 C3 C1
353555 134 3 U848 P5 gwa-t10 C1 C3 C1
622429 1861 4 U848 P5 gwa-t10 C1 C3 C1
622429 41 4 U848 P5 gwa-t10 C1 C3 C1
622429 20 4 U848 P5 gwa-t10 C1 C3 C1
622429 185 4 U848 P5 gwa-t10 C1 C3 C1
622429 67 4 U848 P5 gwa-t10 C1 C3 C1
622429 188 4 U848 P5 gwa-t10 C1 C3 C1
622429 372 4 U848 P5 gwa-t10 C1 C3 C1
622429 2359 4 U848 P5 gwa-t10 C1 C3 C1
624970 688 5 U848 P5 gwa-t10 C1 C3 C1
625430 2641 6 U848 P5 gwa-t10 C1 C3 C1
628827 76 7 U848 P5 gwa-t10 C1 C3 C1
629361 341 8 U848 P5 gwa-t10 C1 C3 C1
629361 225 8 U848 P5 gwa-t10 C1 C3 C1
629361 42 8 U848 P5 gwa-t10 C1 C3 C1
629361 7208 8 U848 P5 gwa-t10 C1 C3 C1
632780 277 9 U848 P5 gwa-t10 C1 C3 C1
633088 86 10 U848 P5 gwa-t10 C1 C3 C1
633088 61 10 U848 P5 gwa-t10 C1 C3 C1
633088 53 10 U848 P5 gwa-t10 C1 C3 C1
633088 35 10 U848 P5 gwa-t10 C1 C3 C1
633088 3867 10 U848 P5 gwa-t10 C1 C3 C1
633088 589 10 U848 P5 gwa-t10 C1 C3 C1
633525 70 11 U848 P5 gwa-t10 C1 C3 C1
633525 38 11 U848 P5 gwa-t10 C1 C3 C1
633525 58 11 U848 P5 gwa-t10 C1 C3 C1
633525 112 11 U848 P5 gwa-t10 C1 C3 C1
633525 149 11 U848 P5 gwa-t10 C1 C3 C1
633525 25 11 U848 P5 gwa-t10 C1 C3 C1
633525 15 11 U848 P5 gwa-t10 C1 C3 C1
633525 2 11 U848 P5 gwa-t10 C1 C3 C1
633789 27 12 U848 P5 gwa-t10 C1 C3 C1
633789 11 12 U848 P5 gwa-t10 C1 C3 C1
633789 961 12 U848 P5 gwa-t10 C1 C3 C1
637156 79 13 U848 P5 gwa-t10 C1 C3 C1
652450 10 14 U848 P5 gwa-t10 C1 C3 C1
652450 620 14 U848 P5 gwa-t10 C1 C3 C1
652450 15 14 U848 P5 gwa-t10 C1 C3 C1
652450 1210 14 U848 P5 gwa-t10 C1 C3 C1
652450 46 14 U848 P5 gwa-t10 C1 C3 C1
652450 6445 14 U848 P5 gwa-t10 C1 C3 C1
652673 104 15 U848 P5 gwa-t10 C1 C3 C1
660022 524 16 U848 P5 gwa-t10 C1 C3 C1
660022 1570 16 U848 P5 gwa-t10 C1 C3 C1
712017 30 17 U848 P5 gwa-t10 C1 C3 C1
712017 654 17 U848 P5 gwa-t10 C1 C3 C1
712895 1079 18 U848 P5 gwa-t10 C1 C3 C1
712895 162 18 U848 P5 gwa-t10 C1 C3 C1
712895 297 18 U848 P5 gwa-t10 C1 C3 C1
713276 407 19 U848 P5 gwa-t10 C1 C3 C1
713312 23 20 U848 P5 gwa-t10 C1 C3 C1
713312 140 20 U848 P5 gwa-t10 C1 C3 C1
713312 295 20 U848 P5 gwa-t10 C1 C3 C1
713312 13 20 U848 P5 gwa-t10 C1 C3 C1
713312 265 20 U848 P5 gwa-t10 C1 C3 C1
713312 37 20 U848 P5 gwa-t10 C1 C3 C1
713312 493 20 U848 P5 gwa-t10 C1 C3 C1
713312 6007 20 U848 P5 gwa-t10 C1 C3 C1
713312 43 20 U848 P5 gwa-t10 C1 C3 C1
728753 13 21 U848 P5 gwa-t10 C1 C3 C1
728753 96 21 U848 P5 gwa-t10 C1 C3 C1
729247 14 22 U848 P5 gwa-t10 C1 C3 C1
729247 33 22 U848 P5 gwa-t10 C1 C3 C1
729247 37 22 U848 P5 gwa-t10 C1 C3 C1
729247 632 22 U848 P5 gwa-t10 C1 C3 C1
729247 77 22 U848 P5 gwa-t10 C1 C3 C1
732043 31 23 U848 P5 gwa-t10 C1 C3 C1
732043 37 23 U848 P5 gwa-t10 C1 C3 C1
732043 17 23 U848 P5 gwa-t10 C1 C3 C1
732043 232 23 U848 P5 gwa-t10 C1 C3 C1
732043 10 23 U848 P5 gwa-t10 C1 C3 C1
732043 79 23 U848 P5 gwa-t10 C1 C3 C1
732043 57 23 U848 P5 gwa-t10 C1 C3 C1
732043 121 23 U848 P5 gwa-t10 C1 C3 C1
732043 31 23 U848 P5 gwa-t10 C1 C3 C1
732043 43 23 U848 P5 gwa-t10 C1 C3 C1
732043 1029 23 U848 P5 gwa-t10 C1 C3 C1
732043 37 23 U848 P5 gwa-t10 C1 C3 C1
732043 5 23 U848 P5 gwa-t10 C1 C3 C1
732043 111 23 U848 P5 gwa-t10 C1 C3 C1
732043 234 23 U848 P5 gwa-t10 C1 C3 C1
732043 999 23 U848 P5 gwa-t10 C1 C3 C1
732043 833 23 U848 P5 gwa-t10 C1 C3 C1
732146 19 24 U848 P5 gwa-t10 C1 C3 C1
732146 68 24 U848 P5 gwa-t10 C1 C3 C1
732146 5496 24 U848 P5 gwa-t10 C1 C3 C1
732146 699 24 U848 P5 gwa-t10 C1 C3 C1
732146 408 24 U848 P5 gwa-t10 C1 C3 C1
732146 812 24 U848 P5 gwa-t10 C1 C3 C1
732146 922 24 U848 P5 gwa-t10 C1 C3 C1
923462 280 25 U848 P5 gwa-t10 C1 C3 C1
925231 105 26 U848 P5 gwa-t10 C1 C3 C1
925982 2740 27 U848 P5 gwa-t10 C1 C3 C1
925982 1044 27 U848 P5 gwa-t10 C1 C3 C1
926115 87 28 U848 P5 gwa-t10 C1 C3 C1
927313 6 29 U848 P5 gwa-t10 C1 C3 C1
927313 642 29 U848 P5 gwa-t10 C1 C3 C1
927313 2336 29 U848 P5 gwa-t10 C1 C3 C1
928574 2517 30 U848 P5 gwa-t10 C1 C3 C1
928574 5924 30 U848 P5 gwa-t10 C1 C3 C1
932052 17 31 U848 P5 gwa-t10 C1 C3 C1
932052 783 31 U848 P5 gwa-t10 C1 C3 C1
932052 1114 31 U848 P5 gwa-t10 C1 C3 C1
939181 14 32 U848 P5 gwa-t10 C1 C3 C1
939181 119 32 U848 P5 gwa-t10 C1 C3 C1
939181 39 32 U848 P5 gwa-t10 C1 C3 C1
939181 384 32 U848 P5 gwa-t10 C1 C3 C1
939181 158 32 U848 P5 gwa-t10 C1 C3 C1
1001776 71 33 U848 P5 gwa-t10 C1 C3 C1
1002468 252 34 U848 P5 gwa-t10 C1 C3 C1
1002468 21 34 U848 P5 gwa-t10 C1 C3 C1
1002468 9 34 U848 P5 gwa-t10 C1 C3 C1
1002468 350 34 U848 P5 gwa-t10 C1 C3 C1
1002468 837 34 U848 P5 gwa-t10 C1 C3 C1
1003157 110 35 U848 P5 gwa-t10 C1 C3 C1
1003157 51 35 U848 P5 gwa-t10 C1 C3 C1
1003157 147 35 U848 P5 gwa-t10 C1 C3 C1
1003157 1934 35 U848 P5 gwa-t10 C1 C3 C1
1006617 370 36 U848 P5 gwa-t10 C1 C3 C1
1006617 64 36 U848 P5 gwa-t10 C1 C3 C1
1006617 2007 36 U848 P5 gwa-t10 C1 C3 C1
1006754 1198 37 U848 P5 gwa-t10 C1 C3 C1
1007136 86 38 U848 P5 gwa-t10 C1 C3 C1
1007511 24 39 U848 P5 gwa-t10 C1 C3 C1
1007511 31 39 U848 P5 gwa-t10 C1 C3 C1
1007511 14 39 U848 P5 gwa-t10 C1 C3 C1
1009498 59 40 U848 P5 gwa-t10 C1 C3 C1
1009498 24 40 U848 P5 gwa-t10 C1 C3 C1
1009498 14 40 U848 P5 gwa-t10 C1 C3 C1
1009498 80 40 U848 P5 gwa-t10 C1 C3 C1
1009498 2625 40 U848 P5 gwa-t10 C1 C3 C1
1009498 148 40 U848 P5 gwa-t10 C1 C3 C1
1009498 444 40 U848 P5 gwa-t10 C1 C3 C1
1009498 338 40 U848 P5 gwa-t10 C1 C3 C1
1009498 373 40 U848 P5 gwa-t10 C1 C3 C1
1009498 42 40 U848 P5 gwa-t10 C1 C3 C1
1009498 78 40 U848 P5 gwa-t10 C1 C3 C1
1009498 79 40 U848 P5 gwa-t10 C1 C3 C1
1009498 546 40 U848 P5 gwa-t10 C1 C3 C1
1009498 131 40 U848 P5 gwa-t10 C1 C3 C1
1009498 34 40 U848 P5 gwa-t10 C1 C3 C1
1009498 2638 40 U848 P5 gwa-t10 C1 C3 C1
1021256 5 41 U848 P5 gwa-t10 C1 C3 C1
1021256 3359 41 U848 P5 gwa-t10 C1 C3 C1
1021439 7819 42 U848 P5 gwa-t10 C1 C3 C1
1021757 1143 43 U848 P5 gwa-t10 C1 C3 C1
1021757 673 43 U848 P5 gwa-t10 C1 C3 C1
1021757 1698 43 U848 P5 gwa-t10 C1 C3 C1
1021757 127 43 U848 P5 gwa-t10 C1 C3 C1
1021757 7 43 U848 P5 gwa-t10 C1 C3 C1
1021757 9 43 U848 P5 gwa-t10 C1 C3 C1
1021757 513 43 U848 P5 gwa-t10 C1 C3 C1
1021873 389 44 U848 P5 gwa-t10 C1 C3 C1
1021873 547 44 U848 P5 gwa-t10 C1 C3 C1
1021873 137 44 U848 P5 gwa-t10 C1 C3 C1
1021873 477 44 U848 P5 gwa-t10 C1 C3 C1
1021873 32 44 U848 P5 gwa-t10 C1 C3 C1
1021873 31 44 U848 P5 gwa-t10 C1 C3 C1
1021873 798 44 U848 P5 gwa-t10 C1 C3 C1
1021873 1035 44 U848 P5 gwa-t10 C1 C3 C1
1022398 705 45 U848 P5 gwa-t10 C1 C3 C1
1022398 308 45 U848 P5 gwa-t10 C1 C3 C1
1022398 17 45 U848 P5 gwa-t10 C1 C3 C1
1038596 106 46 U848 P5 gwa-t10 C1 C3 C1
1038596 2890 46 U848 P5 gwa-t10 C1 C3 C1
1038596 165 46 U848 P5 gwa-t10 C1 C3 C1
1038596 34 46 U848 P5 gwa-t10 C1 C3 C1
1038596 5232 46 U848 P5 gwa-t10 C1 C3 C1
1048584 158 47 U848 P5 gwa-t10 C1 C3 C1
1048584 171 47 U848 P5 gwa-t10 C1 C3 C1
1048584 262 47 U848 P5 gwa-t10 C1 C3 C1
1048584 8 47 U848 P5 gwa-t10 C1 C3 C1
1048584 13 47 U848 P5 gwa-t10 C1 C3 C1
1048584 7 47 U848 P5 gwa-t10 C1 C3 C1
1048584 1375 47 U848 P5 gwa-t10 C1 C3 C1
1048584 3619 47 U848 P5 gwa-t10 C1 C3 C1
1048584 21 47 U848 P5 gwa-t10 C1 C3 C1
1048584 29 47 U848 P5 gwa-t10 C1 C3 C1
1048584 68 47 U848 P5 gwa-t10 C1 C3 C1
1048584 158 47 U848 P5 gwa-t10 C1 C3 C1
1050487 88 48 U848 P5 gwa-t10 C1 C3 C1
1050487 888 48 U848 P5 gwa-t10 C1 C3 C1
1050487 5 48 U848 P5 gwa-t10 C1 C3 C1
1050579 50 49 U848 P5 gwa-t10 C1 C3 C1
1050579 5 49 U848 P5 gwa-t10 C1 C3 C1
1050799 126 50 U848 P5 gwa-t10 C1 C3 C1
1050799 11 50 U848 P5 gwa-t10 C1 C3 C1
1050799 31 50 U848 P5 gwa-t10 C1 C3 C1
1050799 325 50 U848 P5 gwa-t10 C1 C3 C1
1053212 232 51 U848 P5 gwa-t10 C1 C3 C1
1053212 718 51 U848 P5 gwa-t10 C1 C3 C1
1053212 153 51 U848 P5 gwa-t10 C1 C3 C1
1056084 697 52 U848 P5 gwa-t10 C1 C3 C1
1056278 262 53 U848 P5 gwa-t10 C1 C3 C1
1060450 2074 54 U848 P5 gwa-t10 C1 C3 C1
1060793 617 55 U848 P5 gwa-t10 C1 C3 C1
1063584 11 56 U848 P5 gwa-t10 C1 C3 C1
1063584 1306 56 U848 P5 gwa-t10 C1 C3 C1
1069197 57 57 U848 P5 gwa-t10 C1 C3 C1
1069197 2300 57 U848 P5 gwa-t10 C1 C3 C1
1120280 2012 58 U848 P5 gwa-t10 C1 C3 C1
1122819 21 59 U848 P5 gwa-t10 C1 C3 C1
1122819 779 59 U848 P5 gwa-t10 C1 C3 C1
1123040 193 60 U848 P5 gwa-t10 C1 C3 C1
1139953 49 61 U848 P5 gwa-t10 C1 C3 C1
1139953 68 61 U848 P5 gwa-t10 C1 C3 C1
1139953 18 61 U848 P5 gwa-t10 C1 C3 C1
1139953 2402 61 U848 P5 gwa-t10 C1 C3 C1
1140063 321 62 U848 P5 gwa-t10 C1 C3 C1
1140063 1535 62 U848 P5 gwa-t10 C1 C3 C1
1140063 650 62 U848 P5 gwa-t10 C1 C3 C1
1140155 8 63 U848 P5 gwa-t10 C1 C3 C1
1256655 121 64 U848 P5 gwa-t10 C1 C3 C1
1256655 38 64 U848 P5 gwa-t10 C1 C3 C1
1256655 478 64 U848 P5 gwa-t10 C1 C3 C1
1256655 22 64 U848 P5 gwa-t10 C1 C3 C1
1256655 147 64 U848 P5 gwa-t10 C1 C3 C1
1256655 110 64 U848 P5 gwa-t10 C1 C3 C1
1256655 47 64 U848 P5 gwa-t10 C1 C3 C1
1256655 16 64 U848 P5 gwa-t10 C1 C3 C1
1256655 25 64 U848 P5 gwa-t10 C1 C3 C1
1256655 54 64 U848 P5 gwa-t10 C1 C3 C1
1256655 21 64 U848 P5 gwa-t10 C1 C3 C1
1256655 4298 64 U848 P5 gwa-t10 C1 C3 C1
1263448 131 65 U848 P5 gwa-t10 C1 C3 C1
1307575 69 66 U848 P5 gwa-t10 C1 C3 C1
1307575 40 66 U848 P5 gwa-t10 C1 C3 C1
1307575 386 66 U848 P5 gwa-t10 C1 C3 C1
1308572 78 67 U848 P5 gwa-t10 C1 C3 C1
1308572 114 67 U848 P5 gwa-t10 C1 C3 C1
1308572 315 67 U848 P5 gwa-t10 C1 C3 C1
1308572 726 67 U848 P5 gwa-t10 C1 C3 C1
1308572 263 67 U848 P5 gwa-t10 C1 C3 C1
1308572 15 67 U848 P5 gwa-t10 C1 C3 C1
1308572 124 67 U848 P5 gwa-t10 C1 C3 C1
1308572 154 67 U848 P5 gwa-t10 C1 C3 C1
1308572 106 67 U848 P5 gwa-t10 C1 C3 C1
1308572 101 67 U848 P5 gwa-t10 C1 C3 C1
1308572 2126 67 U848 P5 gwa-t10 C1 C3 C1
1308572 511 67 U848 P5 gwa-t10 C1 C3 C1
1308572 31 67 U848 P5 gwa-t10 C1 C3 C1
1308572 6 67 U848 P5 gwa-t10 C1 C3 C1
1308572 63 67 U848 P5 gwa-t10 C1 C3 C1
1308572 11 67 U848 P5 gwa-t10 C1 C3 C1
1308572 316 67 U848 P5 gwa-t10 C1 C3 C1
1308572 8 67 U848 P5 gwa-t10 C1 C3 C1
1308572 2123 67 U848 P5 gwa-t10 C1 C3 C1
1308572 335 67 U848 P5 gwa-t10 C1 C3 C1
1311153 99 68 U848 P5 gwa-t10 C1 C3 C1
1311153 126 68 U848 P5 gwa-t10 C1 C3 C1
1311153 24 68 U848 P5 gwa-t10 C1 C3 C1
1311153 671 68 U848 P5 gwa-t10 C1 C3 C1
1311153 45 68 U848 P5 gwa-t10 C1 C3 C1
1311153 20 68 U848 P5 gwa-t10 C1 C3 C1
1311153 107 68 U848 P5 gwa-t10 C1 C3 C1
1311153 84 68 U848 P5 gwa-t10 C1 C3 C1
1311153 843 68 U848 P5 gwa-t10 C1 C3 C1
1312305 65 69 U848 P5 gwa-t10 C1 C3 C1
1312305 854 69 U848 P5 gwa-t10 C1 C3 C1
1313258 272 70 U848 P5 gwa-t10 C1 C3 C1
1313258 91 70 U848 P5 gwa-t10 C1 C3 C1
1313258 157 70 U848 P5 gwa-t10 C1 C3 C1
1314878 108 71 U848 P5 gwa-t10 C1 C3 C1
1314878 825 71 U848 P5 gwa-t10 C1 C3 C1
1315595 2806 72 U848 P5 gwa-t10 C1 C3 C1
1318294 167 73 U848 P5 gwa-t10 C1 C3 C1
1318294 444 73 U848 P5 gwa-t10 C1 C3 C1
1318294 87 73 U848 P5 gwa-t10 C1 C3 C1
1405709 80 74 U848 P5 gwa-t10 C1 C3 C1
1405709 2227 74 U848 P5 gwa-t10 C1 C3 C1
1407342 142 75 U848 P5 gwa-t10 C1 C3 C1
1407342 62 75 U848 P5 gwa-t10 C1 C3 C1
1407342 24 75 U848 P5 gwa-t10 C1 C3 C1
1407342 49 75 U848 P5 gwa-t10 C1 C3 C1
1407342 19 75 U848 P5 gwa-t10 C1 C3 C1
1407342 5 75 U848 P5 gwa-t10 C1 C3 C1
1411649 19 76 U848 P5 gwa-t10 C1 C3 C1
1411649 34 76 U848 P5 gwa-t10 C1 C3 C1
1411649 175 76 U848 P5 gwa-t10 C1 C3 C1
1411649 155 76 U848 P5 gwa-t10 C1 C3 C1
1411649 28 76 U848 P5 gwa-t10 C1 C3 C1
1411649 93 76 U848 P5 gwa-t10 C1 C3 C1
1411649 889 76 U848 P5 gwa-t10 C1 C3 C1
1411649 1162 76 U848 P5 gwa-t10 C1 C3 C1
1412971 94 77 U848 P5 gwa-t10 C1 C3 C1
1412971 160 77 U848 P5 gwa-t10 C1 C3 C1
1412971 100 77 U848 P5 gwa-t10 C1 C3 C1
1416842 575 78 U848 P5 gwa-t10 C1 C3 C1
1416842 28 78 U848 P5 gwa-t10 C1 C3 C1
1416842 310 78 U848 P5 gwa-t10 C1 C3 C1
1416842 27 78 U848 P5 gwa-t10 C1 C3 C1
1416842 387 78 U848 P5 gwa-t10 C1 C3 C1
1416842 21 78 U848 P5 gwa-t10 C1 C3 C1
1416842 100 78 U848 P5 gwa-t10 C1 C3 C1
1416842 4538 78 U848 P5 gwa-t10 C1 C3 C1
1418315 44 79 U848 P5 gwa-t10 C1 C3 C1
1418315 743 79 U848 P5 gwa-t10 C1 C3 C1
1418315 7103 79 U848 P5 gwa-t10 C1 C3 C1
1418434 114 80 U848 P5 gwa-t10 C1 C3 C1
1418434 50 80 U848 P5 gwa-t10 C1 C3 C1
1418434 531 80 U848 P5 gwa-t10 C1 C3 C1
1418434 125 80 U848 P5 gwa-t10 C1 C3 C1
1418434 1054 80 U848 P5 gwa-t10 C1 C3 C1
1419525 478 81 U848 P5 gwa-t10 C1 C3 C1
1419525 235 81 U848 P5 gwa-t10 C1 C3 C1
1419525 317 81 U848 P5 gwa-t10 C1 C3 C1
1419525 45 81 U848 P5 gwa-t10 C1 C3 C1
1419525 84 81 U848 P5 gwa-t10 C1 C3 C1
1419525 52 81 U848 P5 gwa-t10 C1 C3 C1
1419525 5191 81 U848 P5 gwa-t10 C1 C3 C1
1419659 2222 82 U848 P5 gwa-t10 C1 C3 C1
1420045 58 83 U848 P5 gwa-t10 C1 C3 C1
1420045 1575 83 U848 P5 gwa-t10 C1 C3 C1
1420045 97 83 U848 P5 gwa-t10 C1 C3 C1
1420045 6671 83 U848 P5 gwa-t10 C1 C3 C1
1430331 129 84 U848 P5 gwa-t10 C1 C3 C1
1430331 30 84 U848 P5 gwa-t10 C1 C3 C1
1430331 2057 84 U848 P5 gwa-t10 C1 C3 C1
1433519 1284 85 U848 P5 gwa-t10 C1 C3 C1
1614743 297 86 U848 P5 gwa-t10 C1 C3 C1
1614743 13 86 U848 P5 gwa-t10 C1 C3 C1
1614743 165 86 U848 P5 gwa-t10 C1 C3 C1
1614743 516 86 U848 P5 gwa-t10 C1 C3 C1
1619562 8 87 U848 P5 gwa-t10 C1 C3 C1
1619562 277 87 U848 P5 gwa-t10 C1 C3 C1
1619562 21 87 U848 P5 gwa-t10 C1 C3 C1
1619562 86 87 U848 P5 gwa-t10 C1 C3 C1
1619562 349 87 U848 P5 gwa-t10 C1 C3 C1
1619562 2459 87 U848 P5 gwa-t10 C1 C3 C1
1619562 2028 87 U848 P5 gwa-t10 C1 C3 C1
1620732 91 88 U848 P5 gwa-t10 C1 C3 C1
1620732 90 88 U848 P5 gwa-t10 C1 C3 C1
1620732 128 88 U848 P5 gwa-t10 C1 C3 C1
1625181 619 89 U848 P5 gwa-t10 C1 C3 C1
1626587 72 90 U848 P5 gwa-t10 C1 C3 C1
1626587 8 90 U848 P5 gwa-t10 C1 C3 C1
1626587 44 90 U848 P5 gwa-t10 C1 C3 C1
1626587 293 90 U848 P5 gwa-t10 C1 C3 C1
1627268 3831 91 U848 P5 gwa-t10 C1 C3 C1
1632064 17 92 U848 P5 gwa-t10 C1 C3 C1
1635250 41 93 U848 P5 gwa-t10 C1 C3 C1
1635250 235 93 U848 P5 gwa-t10 C1 C3 C1
1641089 543 94 U848 P5 gwa-t10 C1 C3 C1
1645716 23 95 U848 P5 gwa-t10 C1 C3 C1
1645716 1171 95 U848 P5 gwa-t10 C1 C3 C1
1645716 1892 95 U848 P5 gwa-t10 C1 C3 C1
1645716 3568 95 U848 P5 gwa-t10 C1 C3 C1
1645716 51 95 U848 P5 gwa-t10 C1 C3 C1
1645716 152 95 U848 P5 gwa-t10 C1 C3 C1
1645716 356 95 U848 P5 gwa-t10 C1 C3 C1
1646695 16 96 U848 P5 gwa-t10 C1 C3 C1
1646695 39 96 U848 P5 gwa-t10 C1 C3 C1
1646695 89 96 U848 P5 gwa-t10 C1 C3 C1
1646695 6364 96 U848 P5 gwa-t10 C1 C3 C1
1650252 78 97 U848 P5 gwa-t10 C1 C3 C1
1650252 42 97 U848 P5 gwa-t10 C1 C3 C1
1650252 3033 97 U848 P5 gwa-t10 C1 C3 C1
1650794 150 98 U848 P5 gwa-t10 C1 C3 C1
1650794 194 98 U848 P5 gwa-t10 C1 C3 C1
1651159 1893 99 U848 P5 gwa-t10 C1 C3 C1
2385689 208 100 U848 P5 gwa-t10 C1 C3 C1
2427215 475 101 U848 P5 gwa-t10 C1 C3 C1
2427215 41 101 U848 P5 gwa-t10 C1 C3 C1
2427215 460 101 U848 P5 gwa-t10 C1 C3 C1
2427215 447 101 U848 P5 gwa-t10 C1 C3 C1
2427453 988 102 U848 P5 gwa-t10 C1 C3 C1
2427989 365 103 U848 P5 gwa-t10 C1 C3 C1
2435662 78 104 U848 P5 gwa-t10 C1 C3 C1
2435662 3999 104 U848 P5 gwa-t10 C1 C3 C1
2436098 265 105 U848 P5 gwa-t10 C1 C3 C1
2436098 324 105 U848 P5 gwa-t10 C1 C3 C1
2436098 125 105 U848 P5 gwa-t10 C1 C3 C1
2436098 1786 105 U848 P5 gwa-t10 C1 C3 C1
2436926 148 106 U848 P5 gwa-t10 C1 C3 C1
2436926 15 106 U848 P5 gwa-t10 C1 C3 C1
2436926 197 106 U848 P5 gwa-t10 C1 C3 C1
2437066 150 107 U848 P5 gwa-t10 C1 C3 C1
2437519 63 108 U848 P5 gwa-t10 C1 C3 C1
2437519 88 108 U848 P5 gwa-t10 C1 C3 C1
2437519 928 108 U848 P5 gwa-t10 C1 C3 C1
2446396 53 109 U848 P5 gwa-t10 C1 C3 C1
2446396 856 109 U848 P5 gwa-t10 C1 C3 C1
2446396 42 109 U848 P5 gwa-t10 C1 C3 C1
2446396 1202 109 U848 P5 gwa-t10 C1 C3 C1
2446510 569 110 U848 P5 gwa-t10 C1 C3 C1
2446510 136 110 U848 P5 gwa-t10 C1 C3 C1
2446510 65 110 U848 P5 gwa-t10 C1 C3 C1
2446510 4058 110 U848 P5 gwa-t10 C1 C3 C1
2446510 70 110 U848 P5 gwa-t10 C1 C3 C1
2446510 15 110 U848 P5 gwa-t10 C1 C3 C1
2446510 51 110 U848 P5 gwa-t10 C1 C3 C1
2446510 135 110 U848 P5 gwa-t10 C1 C3 C1
2449666 568 111 U848 P5 gwa-t10 C1 C3 C1
2449666 15 111 U848 P5 gwa-t10 C1 C3 C1
2449666 3655 111 U848 P5 gwa-t10 C1 C3 C1
2450314 18 112 U848 P5 gwa-t10 C1 C3 C1
2450314 91 112 U848 P5 gwa-t10 C1 C3 C1
2450831 46 113 U848 P5 gwa-t10 C1 C3 C1
2450831 276 113 U848 P5 gwa-t10 C1 C3 C1
2450831 97 113 U848 P5 gwa-t10 C1 C3 C1
1615 166 1 U849 P5 gwa-t10 C1 C2 C3
3316 23 2 U849 P5 gwa-t10 C1 C2 C3
